scenario,seed,episodes,reward_initial,reward_final,reward_best,reward_gain,best_episode,plateau_episode,best_final_gap,best_final_gap_ratio,late_regression
Energy_Saving_Focus,16,600.0,-33.63372625271526,5.458687528675737,28.575045180292545,39.092413781391,342.0,320.0,23.11635765161681,0.8089701173091951,True
Energy_Saving_Focus,17,600.0,-29.199596657161557,4.09277343556947,23.032909750119195,33.292370092731026,262.0,260.0,18.940136314549726,0.8223075816311793,True
Energy_Saving_Focus,18,600.0,-26.85070002496239,-8.165385839518665,28.523986530018753,18.685314185443723,381.0,362.0,36.689372369537416,1.2862638373119892,True
Energy_Saving_Focus,19,600.0,-27.55997378320971,16.30380498395776,25.313425474891776,43.863778767167474,380.0,275.0,9.009620490934015,0.35592261110099854,True
Energy_Generation_Focus,0,600.0,-36.69238753404922,-0.5715695191533714,26.41297678552462,36.120818014895846,509.0,282.0,26.98454630467799,1.021639723678045,True
Energy_Generation_Focus,1,600.0,-32.49436091002526,12.035616187124766,31.947501901831526,44.529977097150024,391.0,360.0,19.91188571470676,0.6232689421505356,True
Energy_Generation_Focus,2,600.0,-27.50367422349293,10.3327766219123,28.601533002909754,37.83645084540523,518.0,522.0,18.268756380997452,0.6387334685570488,True
Energy_Generation_Focus,3,600.0,-32.10384907697597,2.883153322036464,27.47849591499348,34.98700239901243,375.0,366.0,24.595342592957017,0.8950760139508478,True
Energy_Generation_Focus,4,600.0,-26.057228190849177,6.910094587476433,27.711928572185943,32.96732277832561,424.0,433.0,20.80183398470951,0.7506454821620754,True
Energy_Generation_Focus,5,600.0,-21.99580667040114,7.005283704021998,31.37815117489429,29.00109037442314,345.0,345.0,24.37286747087229,0.7767464480307897,True
Energy_Generation_Focus,6,600.0,-28.03949483616573,14.247755362553875,23.46905376850187,42.287250198719605,280.0,291.0,9.221298405947994,0.3929130887383292,True
Energy_Generation_Focus,7,600.0,-22.40032700000522,3.8142806476129465,33.16226845100067,26.214607647618166,512.0,453.0,29.347987803387724,0.8849813108156703,True
Energy_Generation_Focus,8,600.0,-33.93573826736633,23.3453255200541,36.528637256165254,57.281063787420436,541.0,539.0,13.183311736111154,0.36090346441506227,True
Energy_Generation_Focus,9,600.0,-31.885582975835735,21.757132654478767,31.360246698055647,53.6427156303145,438.0,358.0,9.60311404357688,0.3062193399190408,True
Energy_Generation_Focus,10,600.0,-30.983791255546667,14.092231865117602,27.59272001535483,45.07602312066427,506.0,509.0,13.500488150237226,0.48927717683231153,True
Energy_Generation_Focus,11,600.0,-27.203897006904462,9.58320598295621,26.229643247765743,36.78710298986067,324.0,333.0,16.646437264809535,0.6346421530619746,True
Energy_Generation_Focus,12,600.0,-39.81502866540401,15.709925179350844,30.35373831651832,55.52495384475485,361.0,311.0,14.643813137167477,0.48243853803003905,True
