method,scenario,seed,FAR,SD,AF,AR_ew,AR_ns,SVF,BD,OSR,SC,PAR,theta,OSLI,EUIt,EG,H,reward
NSGA-II,NSGA-II,20260313,1.2091415504144456,15.47985673460245,5.663448112232111,0.3957577679604638,0.6676842011936077,0.6854046374891457,0.22269190236863778,0.5088379504966354,0.6713522986703595,0.11997952918986449,-6.144510062444425,3.3596481688530284,66.00202941894531,2.849996328353882,7.849913597106934,
NSGA-II,NSGA-II,20260313,1.2090956323182973,15.81983377142468,5.668003441269853,0.395770155917118,0.6676706111037193,0.6853747198481845,0.2225754718856003,0.5088331081991002,0.6713521384187453,0.11992150915725094,-6.525741843536267,3.359634944084891,66.00152587890625,2.8499996662139893,7.849639892578125,
NSGA-II,NSGA-II,20260313,1.2089911550425074,15.478495317387836,5.662456288426856,0.39599468506308844,0.6688493374449472,0.6853323851977178,0.22257601282738476,0.5090016326987434,0.6714852885513833,0.11999932112682372,-6.14018762009912,3.361986140303374,66.0000991821289,2.849980115890503,7.849803924560547,
NSGA-II,NSGA-II,20260313,1.2091012558651322,15.618960087140275,5.665539855691552,0.39584401579407535,0.6688493374449472,0.6854014980055747,0.222587511779802,0.5089921194474355,0.6714914208684253,0.11996004361705445,-6.143089024849452,3.359648526453957,66.00140380859375,2.849925994873047,7.849980354309082,
NSGA-II,NSGA-II,20260313,1.2091400193112416,15.613742092272949,5.668039575218428,0.3959634980740361,0.6677169666865087,0.6853585241942364,0.22258422381541504,0.5089933858593758,0.6713509404252496,0.12011663684811141,-6.153132797763348,3.3618204351732563,66.00077056884766,2.8499913215637207,7.849767208099365,
NSGA-II,NSGA-II,20260313,1.2089855864492194,15.444827435086316,5.66688971492634,0.39584353391908034,0.6677329445627662,0.6853201384191998,0.2226949996740813,0.5089963054892382,0.672102360352016,0.12011584946296762,-6.143550102187966,3.359585678757232,66.00211334228516,2.8495936393737793,7.849997520446777,
NSGA-II,NSGA-II,20260313,1.2091400193112416,15.613742092272949,5.6680492485542135,0.3959634980740361,0.6677161518547643,0.6853585241942364,0.2225881236425474,0.5089969511918839,0.6714916456285036,0.11994765607748985,-6.153132797763348,3.3618223002779564,66.000244140625,2.849888324737549,7.8499531745910645,
NSGA-II,NSGA-II,20260313,1.2090098023985936,16.571657504056542,5.754642597968427,0.3958474705959295,0.6677393775141124,0.6867707159183423,0.22268536673413658,0.5087086071468192,0.671486104269453,0.11999839076083718,-6.140341208969502,3.359752187993874,66.00013732910156,2.8497986793518066,7.849968910217285,
NSGA-II,NSGA-II,20260313,1.2090956455338797,15.524347970758619,5.663123296739428,0.3957659382164449,0.6677177862954734,0.6853491209259637,0.22269912259422445,0.5088400319892716,0.6714604757486049,0.12010525182981882,-6.127437650436953,3.3593621137476255,66.00369262695312,2.8499956130981445,7.849921703338623,
NSGA-II,NSGA-II,20260313,1.2091343940005443,15.456130844220123,5.722234056073643,0.3891779052982428,0.6677300665405762,0.6866196711145449,0.2225474609281426,0.5143243936722666,0.6720696809996504,0.12132548935664964,-7.22404791933922,3.359565621524856,66.00020599365234,2.842878580093384,7.849978446960449,
NSGA-II,NSGA-II,20260313,1.2090956455338797,15.496141233176086,5.663231373699027,0.39577018768694067,0.6677185974235036,0.6853491209259637,0.22269912259422445,0.5088331875998378,0.6714627375706652,0.12010525182981882,-6.128006761541187,3.3593485406171033,66.00313568115234,2.8499975204467773,7.8498992919921875,
NSGA-II,NSGA-II,20260313,1.209100878659184,15.50393828727339,5.662589889472739,0.39584401579407535,0.6688493374449472,0.6853323851977178,0.222587511779802,0.5089921166093179,0.6714914208684253,0.11995927171477228,-6.143124645770612,3.3596893674340436,66.00006866455078,2.849907159805298,7.849908828735352,
NSGA-II,NSGA-II,20260313,1.2090107282659162,16.556942961221548,5.754642597968427,0.3958473575190154,0.6677382404781703,0.6867812262012345,0.22268742979612582,0.5087523375235721,0.671482043190776,0.12005063648159572,-6.1117908066525,3.359633055036686,66.00016784667969,2.84978985786438,7.849971294403076,
NSGA-II,NSGA-II,20260313,1.209101204675087,15.60948296976916,5.722234056073643,0.38931366810617746,0.6677305936775955,0.686677363233335,0.2225506791799005,0.513970950519611,0.6712806603800723,0.11998425893980105,-7.205928951271069,3.3595946237329657,66.0003433227539,2.842715263366699,7.849999904632568,
NSGA-II,NSGA-II,20260313,1.2090968553878054,15.823428817581682,5.667146306629994,0.3957766940684407,0.6677507624826728,0.6852697727136681,0.22257625971715111,0.5089720705914924,0.6713631072572557,0.12012049091637052,-6.1501130605031165,3.3595998566623355,66.00396728515625,2.8499693870544434,7.849985599517822,
NSGA-II,NSGA-II,20260313,1.2090942309623762,15.612345578884732,5.666827394581361,0.3959634980740361,0.6677169666865087,0.6853585241942364,0.2225881236425474,0.508973363737151,0.6714660734810338,0.12011708352284933,-6.153132797763348,3.359356076138657,66.00054168701172,2.8499810695648193,7.849800109863281,
NSGA-II,NSGA-II,20260313,1.2091011921523969,15.60948296976916,5.722234056073643,0.3893117447222807,0.667729121983576,0.6866771519502146,0.22253900666123028,0.5140199866999515,0.6712968400855253,0.11998409826259901,-7.207278067195233,3.3596003891241755,66.00009155273438,2.842664957046509,7.849991321563721,
NSGA-II,NSGA-II,20260313,1.2089911550425074,15.495674652272506,5.662533111524986,0.39584401579407535,0.6688493374449472,0.6853323851977178,0.222587511779802,0.5089917126459151,0.6714914208684253,0.11995927171477228,-6.143124645770612,3.3596893674340436,66.00001525878906,2.849919080734253,7.849891185760498,
NSGA-II,NSGA-II,20260313,1.2089858678836904,15.607198339704569,5.667074353669166,0.3957828274533388,0.6677507624826728,0.6852704749368117,0.22258769389797872,0.5089996944340065,0.6713500820761539,0.12011598567247488,-6.158485542321962,3.362212034494202,66.00071716308594,2.849982500076294,7.849920749664307,
NSGA-II,NSGA-II,20260313,1.2090957208279973,15.428631429187828,5.667131461848071,0.3958508176648494,0.6676804965767471,0.6853194199200806,0.2226949996740813,0.5090002664014652,0.672102360352016,0.12012936828614901,-6.143550102187966,3.359585678757232,66.00166320800781,2.849580764770508,7.84998893737793,
NSGA-II,NSGA-II,20260313,1.2090965027011893,15.478999024553687,5.652037156338251,0.39584408939171345,0.6677281835951738,0.6852450544667863,0.22257617711454827,0.5090016679331584,0.6714980392890578,0.1200094783917612,-6.535170987307289,3.3619018789772133,66.00006866455078,2.8499867916107178,7.8495941162109375,
NSGA-II,NSGA-II,20260313,1.2091351849035394,15.495674652272506,5.662416737689529,0.3958518206829942,0.6688791312042353,0.6853323851977178,0.22258826119657335,0.5090016026029416,0.6714914208684253,0.11999815818981514,-6.1402478584845,3.3619784727424746,66.00040435791016,2.8499650955200195,7.849977970123291,
NSGA-II,NSGA-II,20260313,1.2091372110620668,17.0662513976308,5.672244917353162,0.39601260896981383,0.6677094674191175,0.6850285337792723,0.22269111725551452,0.5089733221110619,0.6720698625534937,0.12134813918995269,-6.1337011562063495,3.361952751173236,66.03659057617188,2.849997043609619,7.849998474121094,
NSGA-II,NSGA-II,20260313,1.2151068281205843,16.57145715384469,5.741930237606038,0.39663934120502,0.6677386618830755,0.6869514645258952,0.22268931970442624,0.5087477066185436,0.6721052028370404,0.1212596725342944,-6.529535635148633,3.3596425766880107,66.0000228881836,2.849970817565918,7.84979248046875,
NSGA-II,NSGA-II,20260313,1.2090956184714439,15.64001350919576,5.667907672107344,0.39584487859991474,0.6676927409224005,0.6853747037614188,0.22257734571244925,0.508992869980676,0.6713475956817342,0.12000012419916908,-6.132278827161663,3.3596443314322726,66.00018310546875,2.849936008453369,7.849910736083984,
NSGA-II,NSGA-II,20260313,1.2090964003178377,15.478999024553687,5.652037156338251,0.39586274220088946,0.6677291276153469,0.6852442128365066,0.22257617711454827,0.5090016679331584,0.6714980392890578,0.1200094783917612,-6.535152441303836,3.3619018792399658,66.00003814697266,2.8499913215637207,7.849586009979248,
NSGA-II,NSGA-II,20260313,1.2090107043672251,16.556942961221548,5.754642597968427,0.3958473426003678,0.6677382404781703,0.6867812262012345,0.22268801938383692,0.5087523375235721,0.671482043190776,0.12005063648159572,-6.1117908066525,3.3597533310613787,66.00020599365234,2.849792003631592,7.849976062774658,
NSGA-II,NSGA-II,20260313,1.209095587792074,15.64001350919576,5.667907672107344,0.39584487859991474,0.6677295333330182,0.6853885093066037,0.22257734571244925,0.508992869980676,0.6712855680810317,0.12000012419916908,-6.132278827161663,3.3596443314322726,66.00006103515625,2.849970579147339,7.849898815155029,
NSGA-II,NSGA-II,20260313,1.209093337207822,15.469750110977323,5.667148644442629,0.3959846047712293,0.667731195733074,0.685336982976287,0.222690587681688,0.5089963281376954,0.6721023529701231,0.12011979672372107,-6.152375976442933,3.3622119280932754,66.0028305053711,2.849651336669922,7.8499932289123535,
NSGA-II,NSGA-II,20260313,1.2090933876113232,15.479076435369098,5.65204911561875,0.39584409118978275,0.6677460675436947,0.685270824883584,0.22258743546228543,0.5090016248102065,0.6714985137738898,0.11999821530764314,-6.5352033688575375,3.3618772971320063,66.00045013427734,2.8499834537506104,7.849602222442627,
NSGA-II,NSGA-II,20260313,1.2090933876113232,15.479076435369098,5.652165489454209,0.39584409118978275,0.6677392726224076,0.685270824883584,0.22258743546228543,0.5089905004580719,0.6714985137738898,0.11995932883260028,-6.525837960684662,3.361854261252068,66.000244140625,2.849982738494873,7.849642753601074,
NSGA-II,NSGA-II,20260313,1.2090933876113232,15.479076435369098,5.65204911561875,0.39584409118978275,0.6677392726224076,0.685270824883584,0.22258743546228543,0.5090016248102065,0.6714985137738898,0.11999821530764314,-6.5352033688575375,3.3618545220026754,66.00044250488281,2.849982976913452,7.849601745605469,
NSGA-II,NSGA-II,20260313,1.2090942635402537,15.444827435086316,5.6671240891991115,0.39584353391908034,0.6678237660593757,0.6853210082687056,0.2226949996740813,0.5089963286628632,0.67210184710802,0.12012032937498207,-6.143493646196653,3.35964094881696,66.00208282470703,2.849581003189087,7.849999904632568,
NSGA-II,NSGA-II,20260313,1.2090942635402537,15.444827435086316,5.667148424558983,0.39584353391908034,0.6677329445627662,0.6853201384191998,0.2226949996740813,0.508996328135424,0.672102360352016,0.12012032937498207,-6.143550102187966,3.359585678757232,66.00206756591797,2.8495726585388184,7.849991321563721,
NSGA-II,NSGA-II,20260313,1.2090954781982974,15.456030106948724,5.667078788631258,0.3959846047712293,0.6677273493285627,0.6853366633860878,0.2226932350913532,0.508996328135424,0.672102360352016,0.12012214304729268,-6.141800522314966,3.3622012811599293,66.00276947021484,2.8496460914611816,7.84998893737793,
NSGA-II,NSGA-II,20260313,1.209140797012868,15.47836197331717,5.6525816207461865,0.3958691140283105,0.6677393161730273,0.6852697836947838,0.22257651071761791,0.5089969348900132,0.6713628191337312,0.11999821530764314,-6.532532259146535,3.361854804259735,66.00010681152344,2.8499996662139893,7.849475860595703,
NSGA-II,NSGA-II,20260313,1.215141375512399,16.57145715384469,5.741834494442273,0.3966429862766171,0.6677386618830755,0.686951587586427,0.22268931970442624,0.5087473701660281,0.6721056277491203,0.1212596725342944,-6.529535635148633,3.3596425766880107,66.00003051757812,2.849968194961548,7.849793434143066,
NSGA-II,NSGA-II,20260313,1.2091372110620668,17.0662513976308,5.672244917353162,0.3960123741650926,0.6676752059256319,0.6850285337792723,0.22269150052163272,0.508973682839414,0.6720545593508271,0.12134887580626016,-6.133704981951482,3.3619785794958954,66.0365982055664,2.8499999046325684,7.8499908447265625,
NSGA-II,NSGA-II,20260313,1.2091011921523969,15.60948296976916,5.722234056073643,0.3893117447222807,0.6677300690191925,0.6866771519502146,0.22254014809400596,0.5140199866999515,0.671310087200443,0.11998418921480176,-7.207278067195233,3.3596003891241755,66.0001220703125,2.8426613807678223,7.849999904632568,
NSGA-II,NSGA-II,20260313,1.2090939781313383,15.455463388729537,5.667124309082757,0.3959846047712293,0.6678176178494939,0.6853366328192707,0.2226906959280925,0.5089963286651347,0.6721018397261271,0.12011979672372107,-6.140001828122436,3.3622671981530035,66.00276184082031,2.84964656829834,7.8499860763549805,
NSGA-II,NSGA-II,20260313,1.2090938015785753,15.638248873811136,5.667907672107344,0.3959629230118028,0.6677276369855278,0.6853782563982977,0.22258412274228473,0.5089918630228085,0.6713390996103863,0.12000012419916908,-6.132545970061649,3.3621199644551485,66.00080108642578,2.8499960899353027,7.849911689758301,
NSGA-II,NSGA-II,20260313,1.2091347884369923,15.463477099625678,5.722234056073643,0.3891779052982428,0.667719018531804,0.6866196711145449,0.22254828432773027,0.5143243936722666,0.6720968899540631,0.12141176193632731,-7.212594266420467,3.359565621524856,66.00057983398438,2.8429226875305176,7.849986553192139,
NSGA-II,NSGA-II,20260313,1.2090956184714439,15.638248873811136,5.667907672107344,0.3958441185531776,0.6676928115750754,0.6853747037614188,0.22258400882052784,0.5089918630228085,0.6713392174297612,0.12000012419916908,-6.132545970061649,3.3596757552843157,66.00019836425781,2.849947929382324,7.8499321937561035,
NSGA-II,NSGA-II,20260313,1.209092817636897,16.492984391300322,5.652143070148767,0.3960157385793813,0.6677395096239007,0.685270824883584,0.22258743546228543,0.5089702068445252,0.6714985137738898,0.1199596323792359,-6.525837816693134,3.361854261252068,66.02046966552734,2.8499999046325684,7.849972248077393,
NSGA-II,NSGA-II,20260313,1.2091411754035921,15.47836197331717,5.6525816207461865,0.3958691140283105,0.667745082026108,0.6852697836947838,0.22257651071761791,0.5089969348900132,0.6713627552595016,0.11999821530764314,-6.532532259146535,3.3618775793890663,66.00011444091797,2.8499999046325684,7.849476337432861,
NSGA-II,NSGA-II,20260313,1.2090939933203748,15.456030106948724,5.667132091630656,0.3959846047712293,0.6677273493285627,0.6853358704302532,0.2226948949293789,0.5090002592638312,0.672102360352016,0.12012219622173492,-6.140664518779417,3.3622012811599293,66.00276947021484,2.849644184112549,7.849997043609619,
NSGA-II,NSGA-II,20260313,1.2090934206429989,16.195999130656897,5.652165489454209,0.3958508804166323,0.6677406235443899,0.685270824883584,0.22258743714449558,0.5089968989210096,0.6714985137738898,0.11995932883260028,-6.53088917009466,3.3618545220026754,66.01416015625,2.849992275238037,7.84999942779541,
NSGA-II,NSGA-II,20260313,1.2089946033722536,15.479076435369098,5.652338321260876,0.39584418114792913,0.6676791541556933,0.6852708324163728,0.2225874354142231,0.5089965049221332,0.6714985137738898,0.11999821524929923,-6.535213360724548,3.3618781558478714,66.00035095214844,2.849999189376831,7.849597930908203,
NSGA-II,NSGA-II,20260313,1.2090933876113232,15.479076435369098,5.65204911561875,0.3957596123685772,0.6676849054130048,0.6852705720508994,0.22258743546228543,0.5090015464625706,0.6714985137738898,0.119998215307365,-6.533888726141896,3.3596785015999675,66.00003051757812,2.84993314743042,7.849589824676514,
NSGA-II,NSGA-II,20260313,1.209140797012868,16.543705880150423,5.6525816207461865,0.3960155708626462,0.6677395051866502,0.6852713862399499,0.22258689450681501,0.5089721969317021,0.6713100831575667,0.11999836732553831,-6.5326376458044635,3.3618775793890663,66.02190399169922,2.8499999046325684,7.849782466888428,
NSGA-II,NSGA-II,20260313,1.209140797012868,15.478357929931672,5.652576268067673,0.3958691140283105,0.6677461110943145,0.6852697836947838,0.22257651071761791,0.5089970071971601,0.6713628191337312,0.11995739491276079,-6.532531715848478,3.361877542925124,66.00006103515625,2.8499746322631836,7.849485397338867,
NSGA-II,NSGA-II,20260313,1.209101204675087,15.60948296976916,5.722234056073643,0.38931366810617746,0.6677300670548739,0.6866769959332946,0.2225506791799005,0.513970950519611,0.6712806625904679,0.11998425893980105,-7.205900560596149,3.3595946237329657,66.0003433227539,2.842714786529541,7.849999904632568,
NSGA-II,NSGA-II,20260313,1.209140797012868,16.543705880150423,5.6525816207461865,0.3960155708626462,0.6677395687104631,0.6852713862399499,0.22258689450681501,0.5089721969317021,0.6713100831575667,0.11999836732553831,-6.5326376458044635,3.3618775793890663,66.02190399169922,2.8499999046325684,7.849782466888428,
NSGA-II,NSGA-II,20260313,1.2090957075877165,15.428631429187828,5.667078158848673,0.3958414150504772,0.6676700246696744,0.6853202128759152,0.22269333983605558,0.5089998769491758,0.672102360352016,0.12012027620053982,-6.143550102187966,3.359585678757232,66.00170135498047,2.8495678901672363,7.849983215332031,
NSGA-II,NSGA-II,20260314,1.5231654027387869,29.49971455348982,4.4783277159404165,0.42790797986998114,1.038122000712498,0.6405668797238335,0.2107696274540162,0.46837494795623247,0.7067148745978297,0.12315392098618941,-7.576577201363762,2.851737616969284,66.0,2.8493409156799316,7.84988260269165,
NSGA-II,NSGA-II,20260314,1.5248486355093218,29.293550618615928,4.491120159939883,0.42638037199141776,1.0382467068329948,0.6405608735376072,0.21077857299575256,0.4697624543422678,0.7068841189623253,0.12320402547314978,-7.664201558997256,2.8537682188222906,66.00000762939453,2.8472328186035156,7.849986553192139,
NSGA-II,NSGA-II,20260314,1.5248486355093218,29.293550618615928,4.491120159939883,0.4263805147249886,1.038246707589027,0.6405608735376072,0.21077857299575256,0.4697624543422678,0.7068841189623253,0.12320402547314978,-7.663954267143836,2.8537713580646664,66.00000762939453,2.8472328186035156,7.849986553192139,
NSGA-II,NSGA-II,20260314,1.5231644371052293,29.49630669712941,4.478144396924394,0.42638219436044433,1.038156978773454,0.6405669341952253,0.21076884007983887,0.46956778957435474,0.7069325551140718,0.12718867807893916,-7.6588847133202975,2.8512648718096596,66.01724243164062,2.8499629497528076,7.849999904632568,
NSGA-II,NSGA-II,20260314,1.5231647249130025,29.294766152858518,4.477804998822117,0.42776943461242534,1.0381706080507016,0.640563297260978,0.21076965807935882,0.4680398058105125,0.7036851089626173,0.12300379374959439,-7.660684559145999,2.851477832609033,66.0,2.8499484062194824,7.8483052253723145,
NSGA-II,NSGA-II,20260314,1.5228266922036602,29.51669502299511,4.478159884581865,0.4279765743664539,1.0381219120757355,0.6405612326149877,0.21076962953495804,0.46830443307336167,0.7068899883239224,0.1231855480925819,-7.6706404114620526,2.8513915117806183,66.00000762939453,2.8494362831115723,7.84998083114624,
NSGA-II,NSGA-II,20260314,1.5246866964069303,29.293188972357072,4.491120159939883,0.42638291833038566,1.0382467040675738,0.6405601461474623,0.21077857299575256,0.46976242360507603,0.7068815019830692,0.12320402547314978,-7.664204425066053,2.8542714611010043,66.00006866455078,2.8472719192504883,7.8499979972839355,
NSGA-II,NSGA-II,20260314,1.5212508516303005,29.29330540665029,4.649661263963965,0.42800797380602157,1.0382454914317343,0.6405606192980849,0.2108265115560487,0.46996355055762185,0.7068726809806644,0.12687112540777248,-4.417360884425648,2.9702767351188153,66.00007629394531,2.8499841690063477,7.849898815155029,
NSGA-II,NSGA-II,20260314,1.522690877994168,29.489114795430282,4.64480195952757,0.4280026166628591,1.0382495208730287,0.6405606154472299,0.2107801987796697,0.46995132169651543,0.7068721395191199,0.1270249772309718,-4.133911816948654,2.9642739221140624,66.00128936767578,2.84999942779541,7.849969863891602,
NSGA-II,NSGA-II,20260314,1.5226575864204743,29.51669502299511,4.478166287405474,0.427977097193883,1.03812977669994,0.6405633007899214,0.21076962953495804,0.46830089768322264,0.7068899883239224,0.1231849741441895,-7.671300580867246,2.8513915117806183,66.0000228881836,2.8494670391082764,7.849973678588867,
NSGA-II,NSGA-II,20260314,1.523157429665471,29.489203393881496,4.477847224496018,0.42638702757974634,1.0381580508557142,0.6405666778752502,0.21076966555634896,0.46957582134724885,0.7069830199497035,0.12726339504601636,-7.658463420375959,2.851397098414819,66.01740264892578,2.849987268447876,7.849996566772461,
NSGA-II,NSGA-II,20260314,1.5226768083609339,29.495709998390044,4.640771982528543,0.4280018018875065,1.0381119315758776,0.6405605607769381,0.2107803610611012,0.4699610704455878,0.7068721395191199,0.1270249772309718,-4.426628554921706,2.9627561080103013,66.00225830078125,2.8499526977539062,7.84999942779541,
NSGA-II,NSGA-II,20260314,1.5231614465733503,29.289842077654345,4.649661355765195,0.4280018353388336,1.0382561128368402,0.6405606169151248,0.2108277695533784,0.4699611501406814,0.7069409104789085,0.1270249772309718,-4.417530771804323,2.9667461963046886,66.0,2.849658727645874,7.849881649017334,
NSGA-II,NSGA-II,20260314,1.521294549367021,29.294271002445967,4.649661355765195,0.4279029696415315,1.0382454669278005,0.6405603283997527,0.21082578033388732,0.46994911393647565,0.7068736345833713,0.1270249772309718,-4.417530771804323,2.9669941630802223,66.00006103515625,2.8499977588653564,7.8498663902282715,
NSGA-II,NSGA-II,20260314,1.5226768083609339,29.502924868613352,4.6444539277652055,0.4280028774513601,1.038246186521766,0.640560678078434,0.21077935144029844,0.46995039666693017,0.7068852144334656,0.126828627604279,-4.0263491244151695,2.9643175189978446,66.00059509277344,2.8499467372894287,7.8499979972839355,
NSGA-II,NSGA-II,20260314,1.522690877994168,29.49606028406825,4.64480195952757,0.428001982831505,1.0382495208730287,0.6405606154472299,0.2107801987796697,0.46995132169651543,0.7068718570770569,0.1270249772309718,-4.133911816948654,2.9642739221140624,66.00140380859375,2.8499999046325684,7.849971771240234,
NSGA-II,NSGA-II,20260314,1.5231324642880515,29.2761104442198,4.490960949103235,0.4261938556265288,1.0376975408642304,0.6405606612885315,0.21075191227078074,0.4695707924348955,0.706890706712261,0.1272994319514391,-7.445809728449149,2.8516194363120055,66.00907135009766,2.8499622344970703,7.849998950958252,
NSGA-II,NSGA-II,20260314,1.523170013902076,29.499730895499148,4.47825046354014,0.42790797986998114,1.0381220312078323,0.6405675282003889,0.2107695472324555,0.46842023348989104,0.7069658989013264,0.12318502981876171,-7.6593996143217,2.8513956501203706,66.00011444091797,2.8492321968078613,7.84998893737793,
NSGA-II,NSGA-II,20260314,1.5212602991201627,29.29330540665029,4.649661264148074,0.42800289020036286,1.0382454914317343,0.6405606194492496,0.2108265115560487,0.46996355055762185,0.7068726809806644,0.12687112540777248,-4.41947487368293,2.970061955958271,66.00005340576172,2.8499765396118164,7.849894046783447,
NSGA-II,NSGA-II,20260314,1.5226768083609339,29.486746378948357,4.640771982528543,0.4280018018875065,1.0381119315758776,0.6405605607769381,0.2107803610611012,0.46996064645003155,0.7068721395191199,0.1270249772309718,-4.426628554921706,2.9627561080103013,66.0020980834961,2.8499529361724854,7.849998474121094,
NSGA-II,NSGA-II,20260314,1.5231324642880515,29.2761104442198,4.490960949103235,0.4261938556265288,1.0376930999770948,0.6405606637414231,0.2107523451109713,0.4695707924348955,0.706890706712261,0.1272994319514391,-7.42606743305501,2.8516194363120055,66.00908660888672,2.849965810775757,7.849998950958252,
NSGA-II,NSGA-II,20260314,1.5212252172883596,29.294377662619247,4.651313896906743,0.4280025953727933,1.0382833573956618,0.640563229387321,0.21082553607554222,0.4699504673806561,0.7069304350967627,0.12703713994338445,-4.13304973352637,2.966640593598912,66.00003814697266,2.8499927520751953,7.849664211273193,
NSGA-II,NSGA-II,20260314,1.524667960674663,29.294695624849442,4.491120159939883,0.42638291833038566,1.03817443834637,0.6405632808178336,0.21078006268739935,0.46975941838248825,0.7068720531161485,0.12320246044418466,-7.664187490246519,2.8542714611010043,66.00008392333984,2.8472788333892822,7.849996566772461,
NSGA-II,NSGA-II,20260314,1.523164494990552,29.502898404069057,4.478333349240807,0.4263844926440016,1.0381580508769996,0.6405666778752502,0.21076993380762457,0.46957913406830365,0.7069738183685212,0.12726505195963442,-7.6588973563545295,2.851582661176662,66.01759338378906,2.8499832153320312,7.849999904632568,
NSGA-II,NSGA-II,20260314,1.5231647386548526,29.294766152858518,4.477804998822117,0.42776943461242534,1.0381706080507016,0.640563297260978,0.21076965807935882,0.4680398058105125,0.7036851089626173,0.12300379374959439,-7.660684559145999,2.851477832609033,66.0,2.8499484062194824,7.8483052253723145,
NSGA-II,NSGA-II,20260314,1.522690877994168,29.49606028406825,4.644814685410193,0.428001982831505,1.0382465964344305,0.6405606281961591,0.2107801987796697,0.46995132169651543,0.7068718570770569,0.12702437486645607,-4.133911816948654,2.964272976105374,66.00139617919922,2.8499996662139893,7.849971771240234,
NSGA-II,NSGA-II,20260314,1.5231644369110742,29.294766152858518,4.477804998822117,0.42776943461242534,1.0381706080507016,0.6405632979552669,0.21076965807935882,0.4680398058105125,0.7036851089626173,0.12300379374959439,-7.660684559145999,2.851477832609033,66.0,2.8499484062194824,7.8483052253723145,
NSGA-II,NSGA-II,20260314,1.5248677063142395,29.297101551167263,4.491120159939883,0.42638037199141776,1.038246706841756,0.6405606544399421,0.21077863447632358,0.4697593492832551,0.7068841189623253,0.12320402547314978,-7.6642044260088795,2.8537682188222906,66.00004577636719,2.8472344875335693,7.849992752075195,
NSGA-II,NSGA-II,20260314,1.5248515762688286,29.293550618615928,4.491120159939883,0.42638037199141776,1.0382467068329948,0.6405672513195327,0.21077848361083296,0.4697624543422678,0.7068827733456817,0.12320402547314978,-7.695498857469687,2.853720899958171,66.0,2.8472304344177246,7.84999418258667,
NSGA-II,NSGA-II,20260314,1.5226636841528784,29.488941086497515,4.644335396456646,0.4280131935495266,1.0382823166927146,0.6405609042761788,0.210777858640595,0.4699500832403073,0.7068869264556726,0.12701792838216644,-4.426937260012821,2.964146575973615,66.00161743164062,2.84993314743042,7.84999942779541,
NSGA-II,NSGA-II,20260314,1.5233598550582026,29.294506127130482,4.649661355765195,0.4280027607913938,1.0382879825825893,0.640563220104548,0.21082724894389676,0.4699504298162,0.706865628407848,0.1270236019474583,-4.481978211973676,2.9687144394404505,66.0000991821289,2.849708080291748,7.8499836921691895,
NSGA-II,NSGA-II,20260314,1.5231784448718604,29.504129148573547,4.478332041303576,0.4279601161107318,1.038122000712498,0.6405667773452942,0.21076962699294857,0.46839226778623,0.7069749537305089,0.1231383922189771,-7.661292044314877,2.851397316135169,66.0,2.849228858947754,7.849963665008545,
NSGA-II,NSGA-II,20260314,1.5212284111437122,29.294377662619247,4.651313896906743,0.4280025953727933,1.0382833573956618,0.6405606280309446,0.21082553607554222,0.4699504673806561,0.70686578931976,0.12703713994338445,-4.13304973352637,2.9665853560961764,66.00012969970703,2.8499996662139893,7.849620342254639,
NSGA-II,NSGA-II,20260314,1.5231544761073748,29.502898404069057,4.478333349240807,0.4263859840612616,1.0381580469279923,0.6405666778752502,0.2107696653457215,0.4695788707615286,0.7069736268284059,0.12726505195963442,-7.658759517531919,2.851628001278651,66.01759338378906,2.8499865531921387,7.84999942779541,
NSGA-II,NSGA-II,20260314,1.5212284111437122,29.294377662619247,4.651313896906743,0.4280025953727933,1.0382833573956618,0.6405606280309446,0.21082553607554222,0.4699504673806561,0.70686578931976,0.12703713994338445,-4.13304973352637,2.966585542334564,66.00012969970703,2.8499996662139893,7.849620342254639,
NSGA-II,NSGA-II,20260314,1.5227043810209793,29.2831666915594,4.49085898608091,0.4261899306905071,1.0376975477822588,0.6405608733913659,0.2107508449161201,0.4696500050351482,0.7068876310626764,0.1273098465451526,-7.445809728449149,2.8539700543310866,66.00994110107422,2.8499953746795654,7.849991321563721,
NSGA-II,NSGA-II,20260314,1.5248409323692176,29.2932078687124,4.491120159939883,0.42638219776386754,1.0382467068329948,0.6405606544399421,0.21077857299575256,0.4697624543422678,0.7068841189623253,0.12320402547314978,-7.663909994433283,2.8537682188222906,66.00001525878906,2.8472330570220947,7.849982738494873,
NSGA-II,NSGA-II,20260314,1.5226765550409629,29.2831666915594,4.491414373080601,0.42617275992173187,1.037693003690961,0.640560867895758,0.21075215034036743,0.4696514763916702,0.7068874999912957,0.12730972314968103,-7.445809728449149,2.8539700543310866,66.00987243652344,2.849987745285034,7.849996089935303,
NSGA-II,NSGA-II,20260314,1.522690877994168,29.488313368512202,4.64480195952757,0.428001982831505,1.0382495208730287,0.6405606154472299,0.2107505345359017,0.4699861247439622,0.7068711815462456,0.1270249772309718,-4.286694368127392,2.963513756970637,66.00016784667969,2.849970817565918,7.849994659423828,
