method,scenario,seed,FAR,SD,AF,AR_ew,AR_ns,SVF,BD,OSR,SC,PAR,theta,OSLI,EUIt,EG,H,reward
DDPG,Balanced_Performance,12,2.2496700286865234,69.375,6.690769195556641,0.7791558504104614,0.8000762462615967,0.7355942726135254,0.1848067939281463,0.4761965870857239,0.5269192457199097,0.1123559921979904,40.85611343383789,8.0,68.79367065429688,2.6222376823425293,7.599639892578125,0.8051242389920394
DDPG,Balanced_Performance,13,1.8218169212341309,50.90605545043945,6.596785545349121,0.5765618085861206,0.6653698086738586,0.6816897392272949,0.2147721052169799,0.4921624064445495,0.5891764163970947,0.1256732940673828,44.98649978637695,8.0,68.74353790283203,2.706934690475464,7.679839611053467,0.8411833902847219
DDPG,Balanced_Performance,14,1.969581127166748,33.05145263671875,8.38320541381836,0.8396862149238586,0.6653698086738586,0.6986039876937866,0.2213760912418365,0.343973308801651,0.737761914730072,0.1354629397392273,44.98649978637695,7.073947906494141,68.29475402832031,2.698664665222168,7.676735877990723,0.855026518812954
DDPG,Balanced_Performance,15,2.047249794006348,57.62559127807617,7.27030611038208,0.6249288320541382,1.6132550239562988,0.7066265344619751,0.1955446600914001,0.4714806675910949,0.5553252696990967,0.1351159512996673,-9.622650146484377,5.863511085510254,67.71199798583984,2.7140889167785645,7.63407564163208,0.8725552791867219
DDPG,Balanced_Performance,16,1.5724962949752808,69.375,5.670708179473877,0.3859312832355499,0.8534783124923706,0.5939403772354126,0.2174577713012695,0.4419974088668823,0.6553735733032227,0.1236548870801925,-5.855140686035156,0.1660315096378326,66.96698760986328,2.716348886489868,7.6935296058654785,0.90258169605189
DDPG,Balanced_Performance,17,1.4219613075256348,56.50353240966797,6.92410135269165,0.5969382524490356,0.6653698086738586,0.7276132106781006,0.1946655213832855,0.6144479513168335,0.6821500658988953,0.1390286684036255,30.30572891235352,8.0,67.88671112060547,2.7443947792053223,7.752227783203125,0.8907431255446464
DDPG,Balanced_Performance,18,1.422346115112305,42.95330810546875,8.193294525146484,0.4164847135543823,1.4077516794204712,0.7327905893325806,0.2158606052398681,0.5404032468795776,0.6287565231323242,0.1226162165403366,-26.342601776123047,5.844010829925537,68.10196685791016,2.7028403282165527,7.713440418243408,0.8670377617696525
DDPG,Balanced_Performance,19,1.4236119985580444,69.375,7.453375816345215,0.6260610222816467,0.6653698086738586,0.700167179107666,0.1934252381324768,0.5417218208312988,0.705247163772583,0.1083195358514785,44.98649978637695,8.0,68.45439147949219,2.699558734893799,7.638291835784912,0.8448618341661048
DDPG,Energy_Generation_Focus,0,0.8826465606689453,44.99370193481445,3.2358343601226807,0.5295093655586243,0.6653698086738586,0.7238113880157471,0.226311445236206,0.6234517097473145,0.7615542411804199,0.1377356648445129,38.78261947631836,7.60905122756958,69.72306823730469,2.784921407699585,7.80411958694458,0.89355631353254
DDPG,Energy_Generation_Focus,1,1.682558536529541,36.824981689453125,7.655252456665039,0.7769155502319336,1.578793168067932,0.6974081993103027,0.2076029181480407,0.4423438310623169,0.6968945860862732,0.1017883494496345,41.28586196899414,7.971497535705566,68.21939086914062,2.7781553268432617,7.581570625305176,0.9080331186910008
