candidate_index,matched_sample_id,projection_distance,method,scenario,seed,EUIt,EG,H,projected_EUIt,projected_EG,projected_H,group
367,144,0.202577968575379,NSGA-II,NSGA-II,20260313,66.0,2.8327977657318115,7.849794864654541,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
368,144,0.2060710718858217,NSGA-II,NSGA-II,20260313,66.00011444091797,2.842659950256348,7.849995136260986,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
369,144,0.2083421303049804,NSGA-II,NSGA-II,20260313,66.00167083740234,2.849571704864502,7.849993705749512,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
370,144,0.2056939142470329,NSGA-II,NSGA-II,20260313,66.06757354736328,2.8499929904937744,7.84999942779541,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
371,144,0.2064184732286632,NSGA-II,NSGA-II,20260313,66.03643035888672,2.849999189376831,7.84998893737793,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
372,144,0.2078671672056,NSGA-II,NSGA-II,20260313,66.04985809326172,2.849985361099243,7.849999904632568,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
373,144,0.206401753308156,NSGA-II,NSGA-II,20260313,66.0365982055664,2.8499996662139893,7.849991798400879,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
374,144,0.2030267991651841,NSGA-II,NSGA-II,20260313,66.0,2.849855899810791,7.845815658569336,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
375,144,0.2074782768988153,NSGA-II,NSGA-II,20260313,66.00000762939453,2.8499948978424072,7.84947395324707,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
376,144,0.2085057016913932,NSGA-II,NSGA-II,20260313,66.00901794433594,2.849972009658813,7.849999904632568,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
377,144,0.2070198473618511,NSGA-II,NSGA-II,20260313,66.01629638671875,2.84999942779541,7.849963188171387,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
378,144,0.2070055305247599,NSGA-II,NSGA-II,20260313,66.02043914794922,2.8499948978424072,7.849992752075195,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
379,144,0.2088157389093809,NSGA-II,NSGA-II,20260313,66.00579833984375,2.8498480319976807,7.849993705749512,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
380,144,0.2085021579680354,NSGA-II,NSGA-II,20260313,66.0089111328125,2.849942684173584,7.849997043609619,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
381,144,0.2068336317088906,NSGA-II,NSGA-II,20260313,66.01528930664062,2.84999942779541,7.849879741668701,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
382,144,0.2075754226798281,NSGA-II,NSGA-II,20260313,66.00003051757812,2.849998235702514,7.849507808685303,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
383,144,0.2074321517729062,NSGA-II,NSGA-II,20260313,66.00003051757812,2.849982023239136,7.849585056304932,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
384,144,0.2085583272191673,NSGA-II,NSGA-II,20260313,66.00215148925781,2.8499996662139893,7.849696159362793,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
385,144,0.2092916405650675,NSGA-II,NSGA-II,20260313,66.00000762939453,2.8498830795288086,7.849703311920166,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
386,144,0.2086325794714308,NSGA-II,NSGA-II,20260313,66.00403594970703,2.8499996662139893,7.84982967376709,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
387,144,0.2074281117832408,NSGA-II,NSGA-II,20260313,66.00175476074219,2.8499977588653564,7.849757194519043,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
388,144,0.2085745739560689,NSGA-II,NSGA-II,20260313,66.0045394897461,2.8499722480773926,7.849968433380127,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
389,144,0.2074716149288332,NSGA-II,NSGA-II,20260313,66.00177001953125,2.8499984741210938,7.849643707275391,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
390,144,0.2044367890173495,NSGA-II,NSGA-II,20260313,66.00056457519531,2.842862367630005,7.849983692169189,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
391,144,0.208701754953757,NSGA-II,NSGA-II,20260313,66.00508880615234,2.849999189376831,7.849985122680664,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
392,144,0.2075068388480505,NSGA-II,NSGA-II,20260313,66.00127410888672,2.8499972820281982,7.849630832672119,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
393,144,0.2060487974392098,NSGA-II,NSGA-II,20260313,66.00029754638672,2.842716217041016,7.84999942779541,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
394,144,0.2086018472185902,NSGA-II,NSGA-II,20260313,66.00364685058594,2.84999942779541,7.849763870239258,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
395,144,0.2086425552858922,NSGA-II,NSGA-II,20260313,66.00314331054688,2.849998712539673,7.849900245666504,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
396,144,0.2089656304164924,NSGA-II,NSGA-II,20260313,66.00234985351562,2.849992036819458,7.849932193756103,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
397,144,0.2081747601974826,NSGA-II,NSGA-II,20260313,66.00276184082031,2.849644184112549,7.849992275238037,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
398,144,0.208924859860611,NSGA-II,NSGA-II,20260313,66.00504302978516,2.8499674797058105,7.849991798400879,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
399,144,0.2088523284647895,NSGA-II,NSGA-II,20260313,66.00413513183594,2.849919080734253,7.849987030029297,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
400,144,0.2088923479923388,NSGA-II,NSGA-II,20260313,66.00379180908203,2.849998950958252,7.84993314743042,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
401,144,0.2081182690664871,NSGA-II,NSGA-II,20260313,66.00286865234375,2.8496572971343994,7.849997997283935,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
402,144,0.207496538081896,NSGA-II,NSGA-II,20260313,66.00012969970703,2.8499996662139893,7.849477767944336,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
403,144,0.2074125297700382,NSGA-II,NSGA-II,20260313,66.00045013427734,2.8499832153320312,7.849602699279785,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
404,144,0.2090185481139556,NSGA-II,NSGA-II,20260313,66.0006103515625,2.8499691486358643,7.849950313568115,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
405,144,0.2089131954381581,NSGA-II,NSGA-II,20260313,66.00012969970703,2.849745273590088,7.849964141845703,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
406,144,0.2089175385330509,NSGA-II,NSGA-II,20260313,66.00202941894531,2.849996328353882,7.849913597106934,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
407,144,0.2074876517921482,NSGA-II,NSGA-II,20260313,66.00152587890625,2.8499996662139893,7.849639892578125,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
408,144,0.2090546533173054,NSGA-II,NSGA-II,20260313,66.0000991821289,2.849980115890503,7.849803924560547,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
409,144,0.2090668920388425,NSGA-II,NSGA-II,20260313,66.00140380859375,2.849925994873047,7.849980354309082,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
410,144,0.208629734492634,NSGA-II,NSGA-II,20260313,66.00077056884766,2.8499913215637207,7.849767208099365,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
411,144,0.2083437973440435,NSGA-II,NSGA-II,20260313,66.00211334228516,2.84959363937378,7.849997520446777,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
412,144,0.2088907506392375,NSGA-II,NSGA-II,20260313,66.000244140625,2.849888324737549,7.849953174591064,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
413,144,0.2088606128927555,NSGA-II,NSGA-II,20260313,66.00013732910156,2.849798679351806,7.849968910217285,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
414,144,0.2086109776805619,NSGA-II,NSGA-II,20260313,66.00369262695312,2.8499956130981445,7.849921703338623,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
415,144,0.2044556912877799,NSGA-II,NSGA-II,20260313,66.00020599365234,2.842878580093384,7.849978446960449,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
416,144,0.2086449891112003,NSGA-II,NSGA-II,20260313,66.00313568115234,2.8499975204467773,7.8498992919921875,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
417,144,0.2091724030304477,NSGA-II,NSGA-II,20260313,66.00006866455078,2.849907159805298,7.849908828735352,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
418,144,0.2088764550320903,NSGA-II,NSGA-II,20260313,66.00016784667969,2.84978985786438,7.849971294403076,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
419,144,0.206050954126234,NSGA-II,NSGA-II,20260313,66.0003433227539,2.842715263366699,7.849999904632568,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
420,144,0.2085518266044555,NSGA-II,NSGA-II,20260313,66.00396728515625,2.849969387054444,7.849985599517822,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
421,144,0.2087105340166532,NSGA-II,NSGA-II,20260313,66.00054168701172,2.84998106956482,7.849800109863281,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
422,144,0.2060758045594701,NSGA-II,NSGA-II,20260313,66.00009155273438,2.842664957046509,7.849991321563721,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
423,144,0.2091980966371033,NSGA-II,NSGA-II,20260313,66.00001525878906,2.849919080734253,7.849891185760498,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
424,144,0.2085878623184295,NSGA-II,NSGA-II,20260313,66.00071716308594,2.849982500076294,7.849920749664307,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
425,144,0.2083237893436011,NSGA-II,NSGA-II,20260313,66.00166320800781,2.849580764770508,7.84998893737793,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
426,144,0.2074091650202035,NSGA-II,NSGA-II,20260313,66.00006866455078,2.8499867916107178,7.8495941162109375,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
427,144,0.2089973664496646,NSGA-II,NSGA-II,20260313,66.00040435791016,2.8499650955200195,7.849977970123291,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
428,144,0.2063995502789864,NSGA-II,NSGA-II,20260313,66.03659057617188,2.849997043609619,7.849998474121094,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
429,144,0.2048561674091642,NSGA-II,NSGA-II,20260313,66.0000228881836,2.849970817565918,7.84979248046875,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
430,144,0.2090828328427415,NSGA-II,NSGA-II,20260313,66.00018310546875,2.849936008453369,7.849910736083984,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
431,144,0.2074045865150592,NSGA-II,NSGA-II,20260313,66.00003814697266,2.8499913215637207,7.849586009979248,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
432,144,0.208868466655188,NSGA-II,NSGA-II,20260313,66.00020599365234,2.849792003631592,7.849976062774658,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
433,144,0.209112554713504,NSGA-II,NSGA-II,20260313,66.00006103515625,2.849970579147339,7.849898815155029,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
434,144,0.2081208512827215,NSGA-II,NSGA-II,20260313,66.0028305053711,2.849651336669922,7.8499932289123535,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
435,144,0.2074060863088591,NSGA-II,NSGA-II,20260313,66.00045013427734,2.8499834537506104,7.849602222442627,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
436,144,0.2075256303185794,NSGA-II,NSGA-II,20260313,66.000244140625,2.849982738494873,7.849642753601074,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
437,144,0.2074072578675239,NSGA-II,NSGA-II,20260313,66.00044250488281,2.849982976913452,7.849601745605469,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
438,144,0.2083175298174194,NSGA-II,NSGA-II,20260313,66.00208282470703,2.849581003189087,7.849999904632568,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
439,144,0.2083201207888097,NSGA-II,NSGA-II,20260313,66.00206756591797,2.8495726585388184,7.849991321563721,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
440,144,0.2081705704034818,NSGA-II,NSGA-II,20260313,66.00276947021484,2.8496460914611816,7.84998893737793,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
441,144,0.2074934964996363,NSGA-II,NSGA-II,20260313,66.00010681152344,2.8499996662139893,7.849475860595703,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
442,144,0.2048511262003851,NSGA-II,NSGA-II,20260313,66.00003051757812,2.849968194961548,7.849793434143066,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
443,144,0.2064022799555681,NSGA-II,NSGA-II,20260313,66.0365982055664,2.8499999046325684,7.849990844726562,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
444,144,0.2060666222773887,NSGA-II,NSGA-II,20260313,66.0001220703125,2.8426613807678223,7.849999904632568,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
445,144,0.2081888852356563,NSGA-II,NSGA-II,20260313,66.00276184082031,2.84964656829834,7.84998607635498,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
446,144,0.2089190637727362,NSGA-II,NSGA-II,20260313,66.00080108642578,2.8499960899353027,7.849911689758301,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
447,144,0.2044782322170894,NSGA-II,NSGA-II,20260313,66.00057983398438,2.8429226875305176,7.849986553192139,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
448,144,0.2090599503866923,NSGA-II,NSGA-II,20260313,66.00019836425781,2.849947929382324,7.849932193756103,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
449,144,0.2068108019634071,NSGA-II,NSGA-II,20260313,66.02046966552734,2.8499999046325684,7.849972248077393,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
450,144,0.2074923078303107,NSGA-II,NSGA-II,20260313,66.00011444091797,2.8499999046325684,7.849476337432861,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
451,144,0.2081675244290732,NSGA-II,NSGA-II,20260313,66.00276947021484,2.849644184112549,7.849997043609619,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
452,144,0.206880950113067,NSGA-II,NSGA-II,20260313,66.01416015625,2.849992275238037,7.84999942779541,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
453,144,0.2074200933239757,NSGA-II,NSGA-II,20260313,66.00035095214844,2.849999189376831,7.849597930908203,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
454,144,0.2075363731084182,NSGA-II,NSGA-II,20260313,66.00003051757812,2.84993314743042,7.849589824676514,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
455,144,0.2067630768769189,NSGA-II,NSGA-II,20260313,66.02190399169922,2.8499999046325684,7.849782466888428,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
456,144,0.2075744271131136,NSGA-II,NSGA-II,20260313,66.00006103515625,2.849974632263184,7.849485397338867,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
457,144,0.2060507953902828,NSGA-II,NSGA-II,20260313,66.0003433227539,2.842714786529541,7.849999904632568,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
458,144,0.2067630761579023,NSGA-II,NSGA-II,20260313,66.02190399169922,2.8499999046325684,7.849782466888428,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
459,144,0.2083493595183798,NSGA-II,NSGA-II,20260313,66.00170135498047,2.8495678901672363,7.849983215332031,68.30852273622666,2.619972514674548,7.49577561012006,NSGA-II
460,134,0.2055073108559246,NSGA-II,NSGA-II,20260314,66.0,2.849340915679932,7.84988260269165,67.4826701317825,2.658688583609288,7.535931507815837,NSGA-II
461,134,0.2036409114637678,NSGA-II,NSGA-II,20260314,66.00000762939453,2.847232818603516,7.849986553192139,67.4826701317825,2.658688583609288,7.535931507815837,NSGA-II
462,134,0.203640367776239,NSGA-II,NSGA-II,20260314,66.00000762939453,2.847232818603516,7.849986553192139,67.4826701317825,2.658688583609288,7.535931507815837,NSGA-II
463,134,0.2006819810364019,NSGA-II,NSGA-II,20260314,66.01724243164062,2.849962949752808,7.849999904632568,67.4826701317825,2.658688583609288,7.535931507815837,NSGA-II
464,134,0.2041437045875752,NSGA-II,NSGA-II,20260314,66.0,2.8499484062194824,7.848305225372314,67.4826701317825,2.658688583609288,7.535931507815837,NSGA-II
465,134,0.2057536529822247,NSGA-II,NSGA-II,20260314,66.00000762939453,2.8494362831115723,7.84998083114624,67.4826701317825,2.658688583609288,7.535931507815837,NSGA-II
466,134,0.2036178150421798,NSGA-II,NSGA-II,20260314,66.00006866455078,2.8472719192504883,7.849997997283935,67.4826701317825,2.658688583609288,7.535931507815837,NSGA-II
467,134,0.1896295346514546,NSGA-II,NSGA-II,20260314,66.00007629394531,2.849984169006348,7.849898815155029,67.4826701317825,2.658688583609288,7.535931507815837,NSGA-II
468,134,0.1910257134529154,NSGA-II,NSGA-II,20260314,66.00128936767578,2.84999942779541,7.849969863891602,67.4826701317825,2.658688583609288,7.535931507815837,NSGA-II
469,134,0.2057450482243898,NSGA-II,NSGA-II,20260314,66.0000228881836,2.8494670391082764,7.849973678588867,67.4826701317825,2.658688583609288,7.535931507815837,NSGA-II
470,134,0.2008293612908938,NSGA-II,NSGA-II,20260314,66.01740264892578,2.849987268447876,7.849996566772461,67.4826701317825,2.658688583609288,7.535931507815837,NSGA-II
471,134,0.1911534535869577,NSGA-II,NSGA-II,20260314,66.00225830078125,2.8499526977539062,7.84999942779541,67.4826701317825,2.658688583609288,7.535931507815837,NSGA-II
472,134,0.1901036939055638,NSGA-II,NSGA-II,20260314,66.0,2.849658727645874,7.849881649017334,67.4826701317825,2.658688583609288,7.535931507815837,NSGA-II
473,134,0.1899235531696019,NSGA-II,NSGA-II,20260314,66.00006103515625,2.8499977588653564,7.849866390228271,67.4826701317825,2.658688583609288,7.535931507815837,NSGA-II
474,134,0.1907997321836533,NSGA-II,NSGA-II,20260314,66.00059509277344,2.8499467372894287,7.849997997283935,67.4826701317825,2.658688583609288,7.535931507815837,NSGA-II
475,134,0.1910575360131753,NSGA-II,NSGA-II,20260314,66.00140380859375,2.8499999046325684,7.849971771240234,67.4826701317825,2.658688583609288,7.535931507815837,NSGA-II
476,134,0.1991693211835218,NSGA-II,NSGA-II,20260314,66.00907135009766,2.8499622344970703,7.849998950958252,67.4826701317825,2.658688583609288,7.535931507815837,NSGA-II
477,134,0.2056542603685339,NSGA-II,NSGA-II,20260314,66.00011444091797,2.8492321968078613,7.84998893737793,67.4826701317825,2.658688583609288,7.535931507815837,NSGA-II
478,134,0.1896313794386884,NSGA-II,NSGA-II,20260314,66.00005340576172,2.8499765396118164,7.849894046783447,67.4826701317825,2.658688583609288,7.535931507815837,NSGA-II
479,134,0.1911125720198431,NSGA-II,NSGA-II,20260314,66.0020980834961,2.8499529361724854,7.849998474121094,67.4826701317825,2.658688583609288,7.535931507815837,NSGA-II
480,134,0.1991318122224346,NSGA-II,NSGA-II,20260314,66.00908660888672,2.849965810775757,7.849998950958252,67.4826701317825,2.658688583609288,7.535931507815837,NSGA-II
481,134,0.1899325074531352,NSGA-II,NSGA-II,20260314,66.00003814697266,2.849992752075196,7.849664211273193,67.4826701317825,2.658688583609288,7.535931507815837,NSGA-II
482,134,0.2036288604123501,NSGA-II,NSGA-II,20260314,66.00008392333984,2.8472788333892822,7.849996566772461,67.4826701317825,2.658688583609288,7.535931507815837,NSGA-II
483,134,0.2008717056155263,NSGA-II,NSGA-II,20260314,66.01759338378906,2.8499832153320312,7.849999904632568,67.4826701317825,2.658688583609288,7.535931507815837,NSGA-II
484,134,0.2041437057858176,NSGA-II,NSGA-II,20260314,66.0,2.8499484062194824,7.848305225372314,67.4826701317825,2.658688583609288,7.535931507815837,NSGA-II
485,134,0.1910561838012402,NSGA-II,NSGA-II,20260314,66.00139617919922,2.8499996662139893,7.849971771240234,67.4826701317825,2.658688583609288,7.535931507815837,NSGA-II
486,134,0.2041436795853952,NSGA-II,NSGA-II,20260314,66.0,2.8499484062194824,7.848305225372314,67.4826701317825,2.658688583609288,7.535931507815837,NSGA-II
487,134,0.2036591163112595,NSGA-II,NSGA-II,20260314,66.00004577636719,2.8472344875335693,7.849992752075195,67.4826701317825,2.658688583609288,7.535931507815837,NSGA-II
488,134,0.2037054194133522,NSGA-II,NSGA-II,20260314,66.0,2.8472304344177246,7.84999418258667,67.4826701317825,2.658688583609288,7.535931507815837,NSGA-II
489,134,0.1910172651454051,NSGA-II,NSGA-II,20260314,66.00161743164062,2.84993314743042,7.84999942779541,67.4826701317825,2.658688583609288,7.535931507815837,NSGA-II
490,134,0.1901029259645538,NSGA-II,NSGA-II,20260314,66.0000991821289,2.849708080291748,7.849983692169189,67.4826701317825,2.658688583609288,7.535931507815837,NSGA-II
491,134,0.2058846843089957,NSGA-II,NSGA-II,20260314,66.0,2.849228858947754,7.849963665008545,67.4826701317825,2.658688583609288,7.535931507815837,NSGA-II
492,134,0.1898952226814315,NSGA-II,NSGA-II,20260314,66.00012969970703,2.8499996662139893,7.849620342254639,67.4826701317825,2.658688583609288,7.535931507815837,NSGA-II
493,134,0.2008697733239282,NSGA-II,NSGA-II,20260314,66.01759338378906,2.8499865531921387,7.84999942779541,67.4826701317825,2.658688583609288,7.535931507815837,NSGA-II
494,134,0.1898952221693833,NSGA-II,NSGA-II,20260314,66.00012969970703,2.8499996662139893,7.849620342254639,67.4826701317825,2.658688583609288,7.535931507815837,NSGA-II
495,134,0.1991010389166782,NSGA-II,NSGA-II,20260314,66.00994110107422,2.849995374679565,7.849991321563721,67.4826701317825,2.658688583609288,7.535931507815837,NSGA-II
496,134,0.2036381016830248,NSGA-II,NSGA-II,20260314,66.00001525878906,2.8472330570220947,7.849982738494873,67.4826701317825,2.658688583609288,7.535931507815837,NSGA-II
497,134,0.1990840149338555,NSGA-II,NSGA-II,20260314,66.00987243652344,2.849987745285034,7.849996089935303,67.4826701317825,2.658688583609288,7.535931507815837,NSGA-II
498,134,0.1909602122021356,NSGA-II,NSGA-II,20260314,66.00016784667969,2.849970817565918,7.849994659423828,67.4826701317825,2.658688583609288,7.535931507815837,NSGA-II
499,134,0.2058839594963766,NSGA-II,NSGA-II,20260314,66.0,2.849231004714966,7.849963188171387,67.4826701317825,2.658688583609288,7.535931507815837,NSGA-II
500,134,0.189870731200692,NSGA-II,NSGA-II,20260314,66.0000228881836,2.8499960899353027,7.849626064300537,67.4826701317825,2.658688583609288,7.535931507815837,NSGA-II
501,134,0.1900249685962562,NSGA-II,NSGA-II,20260314,66.00017547607422,2.84985089302063,7.849999904632568,67.4826701317825,2.658688583609288,7.535931507815837,NSGA-II
502,134,0.2058686879451426,NSGA-II,NSGA-II,20260314,66.0,2.8492321968078613,7.849954128265381,67.4826701317825,2.658688583609288,7.535931507815837,NSGA-II
503,134,0.2008419793464748,NSGA-II,NSGA-II,20260314,66.01736450195312,2.8499984741210938,7.849996089935303,67.4826701317825,2.658688583609288,7.535931507815837,NSGA-II
504,134,0.1898781399067782,NSGA-II,NSGA-II,20260314,66.00004577636719,2.8499984741210938,7.84965181350708,67.4826701317825,2.658688583609288,7.535931507815837,NSGA-II
505,134,0.2041437042559923,NSGA-II,NSGA-II,20260314,66.0,2.8499484062194824,7.848305225372314,67.4826701317825,2.658688583609288,7.535931507815837,NSGA-II
506,134,0.200840340858942,NSGA-II,NSGA-II,20260314,66.01759338378906,2.849989652633667,7.849998950958252,67.4826701317825,2.658688583609288,7.535931507815837,NSGA-II
507,134,0.1901007545545023,NSGA-II,NSGA-II,20260314,66.00011444091797,2.849703788757324,7.849984645843506,67.4826701317825,2.658688583609288,7.535931507815837,NSGA-II
508,134,0.198766818405641,NSGA-II,NSGA-II,20260314,66.00822448730469,2.8499884605407715,7.849987030029297,67.4826701317825,2.658688583609288,7.535931507815837,NSGA-II
509,134,0.2036405019784108,NSGA-II,NSGA-II,20260314,66.0,2.84723162651062,7.849987030029297,67.4826701317825,2.658688583609288,7.535931507815837,NSGA-II
510,134,0.2055092620620328,NSGA-II,NSGA-II,20260314,66.0,2.84933876991272,7.849883556365967,67.4826701317825,2.658688583609288,7.535931507815837,NSGA-II
511,134,0.2050919405984782,NSGA-II,NSGA-II,20260314,66.0001220703125,2.8495192527771,7.849992752075195,67.4826701317825,2.658688583609288,7.535931507815837,NSGA-II
512,134,0.2057327919012322,NSGA-II,NSGA-II,20260314,66.00004577636719,2.8494794368743896,7.849982261657715,67.4826701317825,2.658688583609288,7.535931507815837,NSGA-II
513,134,0.1910041315423444,NSGA-II,NSGA-II,20260314,66.0010986328125,2.849997043609619,7.849981307983398,67.4826701317825,2.658688583609288,7.535931507815837,NSGA-II
514,134,0.1899494337998203,NSGA-II,NSGA-II,20260314,66.00003814697266,2.8499882221221924,7.849883079528809,67.4826701317825,2.658688583609288,7.535931507815837,NSGA-II
515,134,0.1998342456488711,NSGA-II,NSGA-II,20260314,66.01309204101562,2.849984169006348,7.849997520446777,67.4826701317825,2.658688583609288,7.535931507815837,NSGA-II
516,134,0.1900111549456082,NSGA-II,NSGA-II,20260314,66.00012969970703,2.8498497009277344,7.84999942779541,67.4826701317825,2.658688583609288,7.535931507815837,NSGA-II
517,134,0.1900933708577653,NSGA-II,NSGA-II,20260314,66.00004577636719,2.8497023582458496,7.849961280822754,67.4826701317825,2.658688583609288,7.535931507815837,NSGA-II
518,134,0.2036590927546516,NSGA-II,NSGA-II,20260314,66.00004577636719,2.8472344875335693,7.849992752075195,67.4826701317825,2.658688583609288,7.535931507815837,NSGA-II
519,134,0.2057399121065123,NSGA-II,NSGA-II,20260314,66.00003051757812,2.849447011947632,7.8499884605407715,67.4826701317825,2.658688583609288,7.535931507815837,NSGA-II
520,134,0.1998414126140572,NSGA-II,NSGA-II,20260314,66.01310729980469,2.849983692169189,7.849998474121094,67.4826701317825,2.658688583609288,7.535931507815837,NSGA-II
521,134,0.1911252964667172,NSGA-II,NSGA-II,20260314,66.00210571289062,2.849954128265381,7.849995613098144,67.4826701317825,2.658688583609288,7.535931507815837,NSGA-II
522,134,0.1896739145418097,NSGA-II,NSGA-II,20260314,66.00000762939453,2.849975824356079,7.849944114685059,67.4826701317825,2.658688583609288,7.535931507815837,NSGA-II
523,134,0.1899217952238397,NSGA-II,NSGA-II,20260314,66.00007629394531,2.84999942779541,7.84986686706543,67.4826701317825,2.658688583609288,7.535931507815837,NSGA-II
524,134,0.1987617570078794,NSGA-II,NSGA-II,20260314,66.00825500488281,2.849992275238037,7.849981784820557,67.4826701317825,2.658688583609288,7.535931507815837,NSGA-II
525,134,0.1899486820224677,NSGA-II,NSGA-II,20260314,66.0000228881836,2.8499910831451416,7.849730014801025,67.4826701317825,2.658688583609288,7.535931507815837,NSGA-II
526,134,0.1900911518756162,NSGA-II,NSGA-II,20260314,66.00005340576172,2.8497140407562256,7.849971771240234,67.4826701317825,2.658688583609288,7.535931507815837,NSGA-II
527,134,0.1911156436385231,NSGA-II,NSGA-II,20260314,66.00209045410156,2.849953413009644,7.849996566772461,67.4826701317825,2.658688583609288,7.535931507815837,NSGA-II
528,134,0.1903690817074135,NSGA-II,NSGA-II,20260314,66.00023651123047,2.849987506866455,7.849923610687256,67.4826701317825,2.658688583609288,7.535931507815837,NSGA-II
