scenario,seed,episodes,reward_initial,reward_final,reward_best,reward_gain,best_episode,plateau_episode,best_final_gap,best_final_gap_ratio,late_regression
Energy_Saving_Focus,8,600.0,3.424311218067274,-1.7673660668293678e-06,23.261846306740406,-3.4243129854333407,181.0,180.0,23.261848074106474,1.000000075977033,True
Energy_Saving_Focus,9,600.0,1.5889301368713404,-1.7673660668293678e-06,34.08986754425559,-1.5889319042374073,332.0,218.0,34.089869311621655,1.000000051844322,True
Energy_Saving_Focus,10,600.0,2.041866430420714,7.415456096639505,32.438129927999746,5.373589666218791,409.0,400.0,25.02267383136024,0.7713969296904912,True
Energy_Saving_Focus,11,600.0,1.0478968679645015,30.668943998499667,31.208728330403776,29.621047130535167,598.0,355.0,0.5397843319041087,0.017295941256864567,False
Energy_Saving_Focus,12,600.0,0.8067690987684316,28.123146700102982,28.789407619021837,27.31637760133455,354.0,358.0,0.6662609189188551,0.02314257131427188,False
Energy_Saving_Focus,13,600.0,1.676021851035053,22.93614331739469,29.957360858598673,21.26012146635964,317.0,313.0,7.021217541203981,0.2343737011529398,True
Energy_Saving_Focus,14,600.0,1.7901203252888225,15.337603729381861,26.48713852356737,13.54748340409304,196.0,171.0,11.14953479418551,0.4209414612403309,True
Energy_Saving_Focus,15,600.0,2.0508366253656742,9.51925947796315,31.120174986969324,7.468422852597476,303.0,219.0,21.600915509006175,0.6941129192895263,True
Energy_Saving_Focus,16,600.0,2.544473539510933,18.28364354310793,33.25899633820855,15.739170003597,361.0,363.0,14.975352795100616,0.4502647236500235,True
Energy_Saving_Focus,17,600.0,1.4782615034362903,15.520388424359798,25.133335157383023,14.042126920923508,215.0,217.0,9.612946733023225,0.38247795896675424,True
Energy_Saving_Focus,18,600.0,2.6595534184295566,16.619863167809473,28.004793036543536,13.960309749379917,364.0,289.0,11.384929868734062,0.40653504754981884,True
Energy_Saving_Focus,19,600.0,2.4940815250832213,6.650635239717303,27.82277284040333,4.156553714634082,200.0,201.0,21.17213760068603,0.7609643266734556,True
Energy_Generation_Focus,0,600.0,1.372463653543263,19.1493093915315,29.738009602555973,17.776845737988236,323.0,305.0,10.588700211024474,0.3560662045826489,True
Energy_Generation_Focus,1,600.0,2.0931522151079824,12.79232940964708,36.074097374753784,10.699177194539097,323.0,326.0,23.281767965106702,0.6453874014710703,True
Energy_Generation_Focus,2,600.0,2.0520450290477763,-1.7673660668293678e-06,21.92251260739311,-2.052046796413843,185.0,180.0,21.922514374759174,1.000000080618773,True
Energy_Generation_Focus,3,600.0,2.0769331853152853,21.521438312942212,27.894904440883362,19.444505127626925,267.0,265.0,6.37346612794115,0.22848137520772657,True
Energy_Generation_Focus,4,600.0,1.1897837672345366,16.020877497713627,27.284422065127185,14.83109373047909,281.0,229.0,11.263544567413557,0.41281961335034983,True
Energy_Generation_Focus,5,600.0,1.6358640329726548,0.38048536089252594,31.050139349118133,-1.2553786720801288,237.0,204.0,30.66965398822561,0.9877460981216714,True
Energy_Generation_Focus,6,600.0,1.6375139968669468,7.1824141643908925,28.954513403834486,5.544900167523946,300.0,262.0,21.772099239443595,0.7519414654214249,True
Energy_Generation_Focus,7,600.0,1.7636683522754912,21.58414756389171,23.38195685792042,19.82047921161622,587.0,338.0,1.7978092940287098,0.07688874395556497,False
Energy_Generation_Focus,8,600.0,3.449144765537757,10.179573241332262,27.82471564947202,6.730428475794505,313.0,281.0,17.645142408139755,0.6341535572340907,True
Energy_Generation_Focus,9,600.0,1.5478138386636557,-1.7673660668293678e-06,30.59494076553004,-1.5478156060297226,242.0,224.0,30.594942532896106,1.0000000577666117,True
Energy_Generation_Focus,10,600.0,1.9079766166488084,18.607671846124614,32.97622464053475,16.699695229475804,325.0,334.0,14.368552794410139,0.43572461526563444,True
Energy_Generation_Focus,11,600.0,0.9647434871146753,19.05820765976417,33.39817034373259,18.093464172649497,265.0,263.0,14.339962683968416,0.42936372071829426,True
Energy_Generation_Focus,12,600.0,0.784430922345456,7.238720857333831,33.37737513804251,6.454289934988376,308.0,377.0,26.13865428070868,0.7831249213757567,True
Energy_Generation_Focus,13,600.0,2.101327630232099,0.8064841651731433,31.132334778601056,-1.2948434650589555,382.0,272.0,30.325850613427914,0.9740949668276251,True
Energy_Generation_Focus,14,600.0,1.6414681788300287,0.6872682841268295,28.97809494196814,-0.9541998947031992,251.0,229.0,28.29082665784131,0.9762831792254404,True
Energy_Generation_Focus,15,600.0,2.121560596134504,4.10522560751701,28.714892266524902,1.9836650113825058,354.0,354.0,24.609666659007893,0.8570349639687564,True
Energy_Generation_Focus,16,600.0,1.8020673258911692,12.612158292194499,28.527721836875127,10.81009096630333,368.0,276.0,15.915563544680628,0.5578981608025939,True
Energy_Generation_Focus,17,600.0,0.8907847754630519,1.1085629406042103,33.85878843254328,0.21777816514115844,421.0,423.0,32.75022549193907,0.967259225981674,True
Energy_Generation_Focus,18,600.0,2.0025321885183205,-1.7673660668293678e-06,30.343301117124543,-2.0025339558843873,317.0,199.0,30.343302884490612,1.0000000582456754,True
Energy_Generation_Focus,19,600.0,2.3181018967415334,5.36230007190739,31.357506665653695,3.0441981751658562,262.0,260.0,25.995206593746303,0.8289946924325845,True
